trip_id,ft_cnt_vehicle_deaccel_val,ft_sum_hard_brakes_10_flg_val,ft_sum_hard_brakes_3_flg_val,ft_sum_time_deaccel_val,ft_cnt_vehicle_accel_val,ft_sum_hard_accel_10_flg_val,ft_sum_hard_accel_3_flg_val,ft_sum_time_accel_val
487825a1e17641a2ae3563dd68987b7a,2000.0,1.0,383.0,2963.0,2000.0,1.0,365.0,2978.0
488b6114814d41748d54eae1ed23761c,2148.0,172.0,1456.0,3229.0,2148.0,170.0,1456.0,3206.0
48ae3b790f9e45e19ef6bc087b4b3c4f,1984.0,11.0,1109.0,3024.0,1984.0,16.0,1127.0,2963.0
48c89efed54e4a74afcbde099c1c872d,3501.0,102.0,2203.0,5262.0,3501.0,113.0,2209.0,5244.0
48d1fdd34e434327960307ed5777165e,982.0,13.0,569.0,1463.0,982.0,9.0,552.0,1498.0
48e85c3965b049c18c05e8fb629d9e0a,971.0,0.0,399.0,1485.0,971.0,1.0,395.0,1437.0
495100c2dca548e2a1c6c8581b7451af,2050.0,74.0,1305.0,3053.0,2050.0,67.0,1296.0,3142.0
495628ebc38448d49baebd38bbabce70,2502.0,1.0,734.0,3763.0,2502.0,1.0,757.0,3744.0
49c377f06f4645af8520ec60c243e710,218.0,20.0,150.0,333.0,218.0,23.0,139.0,338.0
49c6ee319dbe45f4ade97718f52d351a,304.0,7.0,187.0,445.0,304.0,7.0,195.0,434.0
4a011ebea23a4290adead1c3f61e77e1,877.0,1.0,250.0,1318.0,877.0,1.0,254.0,1307.0
4a8e39d951364de49ef6da7ec7bf9f36,2328.0,236.0,1529.0,3449.0,2328.0,213.0,1564.0,3468.0
4a98f6074aea4e789175446d5bb49184,3190.0,54.0,1971.0,4798.0,3190.0,50.0,1999.0,4711.0
4aacf478aedd42a48d32b16602b4b76f,1306.0,7.0,724.0,1941.0,1306.0,11.0,716.0,1980.0
4ab0a4b9e6b14a03916d71b7c5701cfe,2354.0,179.0,1583.0,3566.0,2354.0,201.0,1550.0,3548.0
4ae63d13dd0347269eefa6d0e34cbc1e,589.0,39.0,397.0,873.0,589.0,45.0,393.0,890.0
4ae8be4aefbf4c258c9dafcf7c7e4e97,2833.0,14.0,1611.0,4235.0,2833.0,17.0,1510.0,4301.0
4af0c09f18434a4681f5fb61e90d8bef,622.0,7.0,385.0,925.0,622.0,9.0,366.0,957.0
4b5ccfa3536d452d92ef8f628a974e3d,3390.0,1.0,672.0,5039.0,3390.0,1.0,594.0,5155.0
4bc703a0b88e4635a8b778aebcb3d1e8,1713.0,29.0,1061.0,2602.0,1713.0,33.0,1061.0,2611.0
4bcd7c10577347b09c11a322dd7bbabe,2784.0,24.0,1537.0,4196.0,2784.0,24.0,1528.0,4200.0
4c00b1c1340440b0887b180899d17361,644.0,1.0,109.0,971.0,644.0,1.0,117.0,965.0
4c4cf7c4219948f49d21a9394583c426,433.0,9.0,277.0,637.0,433.0,7.0,279.0,658.0
4c59f2f32ae54e4da131f2f83e129d0e,99.0,1.0,60.0,142.0,99.0,2.0,60.0,142.0
4c5d2fcfe50840108799de227ca17603,1544.0,21.0,961.0,2319.0,1544.0,29.0,966.0,2339.0
4c667a0bc39740409d286dbe833c2655,1275.0,1.0,514.0,1884.0,1275.0,1.0,509.0,1924.0
4c79e301aa4f4940828572b5e2d33076,2741.0,84.0,1775.0,4075.0,2741.0,98.0,1769.0,4099.0
4ca58e2ebb1b4710a41a21a2ad3b9291,3470.0,60.0,2080.0,5180.0,3470.0,49.0,2075.0,5127.0
4ce7dc743fab41b99ff60a117f5bd231,2805.0,214.0,1870.0,4281.0,2805.0,211.0,1874.0,4297.0
4d137955bb204f6394a183ac483cd716,2306.0,1.0,732.0,3476.0,2306.0,1.0,711.0,3532.0
4d2b4aa510a94579a1d3c57899cadc6a,707.0,2.0,353.0,1098.0,707.0,3.0,380.0,1054.0
4dc60cc1bf3540f08fc5661c41bf6f83,1367.0,1.0,530.0,2073.0,1367.0,1.0,555.0,2009.0
4e10f73096734a96a81f7da825690a86,1165.0,1.0,489.0,1738.0,1165.0,1.0,484.0,1760.0
4e2b4069f65846559200fdcab2eee1de,1508.0,10.0,843.0,2234.0,1508.0,12.0,834.0,2280.0
4ebd076866914aeaa91c30b7813201a8,2887.0,169.0,1891.0,4315.0,2887.0,157.0,1934.0,4283.0
4edf3decfc1f4d8497a5348e396d1e9c,1435.0,65.0,938.0,2128.0,1435.0,53.0,986.0,2120.0
4ef98b615cbf476d96e8e5a85c58a512,113.0,1.0,36.0,170.0,113.0,1.0,41.0,167.0
4f31ad1ee57a428e8cff65fe9952c9d2,180.0,12.0,117.0,277.0,180.0,19.0,103.0,256.0
4f3d4f26f36540f985bfd02f284217e1,903.0,102.0,590.0,1352.0,903.0,90.0,618.0,1371.0
4f874888ce404720a203e36f1cf5b716,1247.0,3.0,689.0,1869.0,1247.0,8.0,685.0,1835.0
4fa80c4a02aa470aa51a51308f1bfaa7,2563.0,6.0,1281.0,3873.0,2563.0,8.0,1253.0,3881.0
4fc402c3ebed4521993f21288610cfe1,568.0,1.0,174.0,862.0,568.0,1.0,169.0,888.0
4fc8db8d7fb14c35bb754dd8d4493302,2371.0,1.0,755.0,3581.0,2371.0,1.0,744.0,3607.0
500c2146cc34404d82b60329dfad4211,1430.0,1.0,560.0,2139.0,1430.0,1.0,572.0,2162.0
504802fd8bfc4a0db4862d929e2216ee,2268.0,1.0,914.0,3398.0,2268.0,3.0,886.0,3377.0
505be8c5af384a5fa630aee59d78cced,2189.0,218.0,1441.0,3285.0,2189.0,225.0,1455.0,3285.0
50f7c42885a94b939b1d4bbd254d4268,2447.0,177.0,1645.0,3748.0,2447.0,163.0,1655.0,3733.0
511fbd56f89b450c97c815648d032e11,1110.0,79.0,752.0,1680.0,1110.0,76.0,775.0,1686.0
513775c8f7d4401895a7bf0b9a9b1dd2,1266.0,121.0,860.0,1942.0,1266.0,127.0,868.0,1917.0
514e25fd82604924bc19449a7fe8a27f,617.0,1.0,109.0,947.0,617.0,1.0,113.0,928.0
51a6d6ecc77d44f783e67b518e84ad41,1375.0,26.0,831.0,2017.0,1375.0,19.0,847.0,2065.0
51d71e8f2e9f4b49b33e596e4fc2be52,1161.0,49.0,771.0,1710.0,1161.0,65.0,755.0,1695.0
51f59c17d6954b3fb01711a7bca0d768,1080.0,36.0,701.0,1597.0,1080.0,45.0,692.0,1606.0
522da6910b684dd68db0130a686625ff,3115.0,253.0,2042.0,4677.0,3115.0,241.0,2085.0,4626.0
5251d28a6ad14f2ca90f959ee12d2a7e,864.0,39.0,598.0,1324.0,864.0,46.0,584.0,1322.0
52a6a72b6dfd4cc3acfab0081bf15a94,1780.0,87.0,1218.0,2658.0,1780.0,91.0,1193.0,2684.0
52b0bd49f677429ca1ae9f89a53f060f,897.0,1.0,293.0,1371.0,897.0,1.0,298.0,1285.0
52c91a675ef74ae0af83463c285d3d43,835.0,1.0,353.0,1243.0,835.0,2.0,337.0,1244.0
52cb0de9bd1440068024c32d9612ce0d,2524.0,175.0,1671.0,3834.0,2524.0,182.0,1698.0,3738.0
52e9a76b7273452fba51288c8ef2772c,2652.0,1.0,843.0,3993.0,2652.0,1.0,821.0,4015.0
532d325969d64960b47d3e7063f477db,600.0,42.0,402.0,904.0,600.0,52.0,401.0,875.0
53818d29ddc04e7b94b96d463c9cefa3,2719.0,0.0,455.0,4157.0,2719.0,1.0,502.0,4083.0
539990b8653d4ce5b00aa9436f1fe786,646.0,1.0,120.0,952.0,646.0,1.0,111.0,975.0
53dd63ef441f4600b206e36524eeea81,2067.0,11.0,1196.0,3076.0,2067.0,20.0,1187.0,3038.0
53ed64462a9646d8ad9f4b1956446cf8,1742.0,38.0,1044.0,2565.0,1742.0,32.0,1045.0,2612.0
53fed1bee15b45339dad086854fa06a3,133.0,9.0,85.0,200.0,133.0,8.0,92.0,203.0
540e0a8121f5462bbb60f80847e6373d,2265.0,220.0,1545.0,3404.0,2265.0,233.0,1527.0,3425.0
5416eb8011b948b8929239b0724e44b6,1224.0,1.0,490.0,1832.0,1224.0,1.0,471.0,1865.0
5455f633cdfc407c97fc3811913a35fd,1057.0,35.0,712.0,1622.0,1057.0,34.0,704.0,1642.0
549557677dc74f418a2a34b25ae80058,3363.0,317.0,2254.0,5099.0,3363.0,346.0,2232.0,5027.0
54aa5cd869a2412ca63cf0eb0a4d280f,2155.0,2.0,813.0,3239.0,2155.0,1.0,876.0,3221.0
54b0c90daadf4207af3ce3fafbe6f12a,3149.0,2.0,1232.0,4770.0,3149.0,3.0,1247.0,4763.0
552ec362d2794290a6a16b85311ff272,1809.0,91.0,1191.0,2738.0,1809.0,80.0,1196.0,2701.0
5540fe97615e4354bad088a630873d36,1171.0,1.0,209.0,1790.0,1171.0,1.0,249.0,1740.0
554bc5f2e1bb4338a7e03254c5dfebfc,1848.0,55.0,1169.0,2759.0,1848.0,48.0,1211.0,2805.0
554c70b3f31a4c8ebea91f9cec29fc7b,3104.0,102.0,1980.0,4670.0,3104.0,101.0,1969.0,4667.0
554efdb1901b4fafb9f3fafebe8436c4,1679.0,1.0,505.0,2496.0,1679.0,1.0,522.0,2529.0
555e0d055f224ca38582cc72dfa5e31f,1473.0,66.0,981.0,2207.0,1473.0,74.0,970.0,2159.0
5586698867554041957daa8cf79a4215,3321.0,102.0,2105.0,5012.0,3321.0,110.0,2150.0,4985.0
558d7a619fc24a77b83769dea969ee2c,2305.0,236.0,1516.0,3461.0,2305.0,218.0,1557.0,3405.0
55aad9085a4147049d6cfb049c02bb7e,1247.0,0.0,399.0,1880.0,1247.0,1.0,402.0,1876.0
55e43fe57e9349b38edcfbe3fc74f6b6,2279.0,115.0,1486.0,3445.0,2279.0,119.0,1515.0,3372.0
55ebf01b657b402884cf3e6c7edfa986,2000.0,86.0,1340.0,3048.0,2000.0,101.0,1317.0,2963.0
5633992c7af84f3283f2bafe2f1a4399,3397.0,1.0,636.0,4969.0,3397.0,1.0,607.0,5091.0
56401078afc54937b5261c448d4c4ce3,2264.0,6.0,1106.0,3411.0,2264.0,9.0,1107.0,3403.0
566f78c9285b4ac9ac2fea8e3c159eb6,1623.0,168.0,1081.0,2421.0,1623.0,159.0,1088.0,2424.0
5677400526844a8193175f08fd585acb,2636.0,40.0,1584.0,3907.0,2636.0,33.0,1602.0,3865.0
56898de9a5ff485baa9230416b33c596,116.0,1.0,21.0,175.0,116.0,1.0,22.0,171.0
569c9142d608449cb6d31cccf2f767da,464.0,45.0,300.0,711.0,464.0,36.0,313.0,699.0
56a0fdbdecbe4d4fb562ebd93eec0b9f,3506.0,1.0,665.0,5219.0,3506.0,1.0,675.0,5261.0
56af6f4e0584441fa1c85c858a1fb505,1722.0,1.0,344.0,2540.0,1722.0,1.0,332.0,2595.0
572508304ae54661b828877d70d9f485,1356.0,65.0,895.0,2103.0,1356.0,53.0,922.0,2057.0
575f6c80244b40e4842244fb03505730,725.0,2.0,354.0,1129.0,725.0,1.0,360.0,1083.0
57a49a67c7e04b07b520cb6a02014f43,1403.0,77.0,951.0,2071.0,1403.0,72.0,929.0,2126.0
57cc8481468a4287ad352b062b689960,1826.0,23.0,1105.0,2734.0,1826.0,43.0,1089.0,2718.0
581732109a3b47ea80b417932df83f0f,3167.0,104.0,2011.0,4778.0,3167.0,100.0,2050.0,4769.0
5839a44d5d6d42918ef36dc7f5f30581,2186.0,14.0,1199.0,3289.0,2186.0,23.0,1232.0,3251.0
5855dabdf6064b3ba9d99a552065655f,2044.0,4.0,1029.0,3042.0,2044.0,3.0,1028.0,3111.0
58624b3aa0b94b70931fd63edca5fc35,3210.0,53.0,1932.0,4830.0,3210.0,44.0,1972.0,4812.0
5894d4fc447c4f6a999c21f743e72c3f,1709.0,2.0,714.0,2538.0,1709.0,4.0,727.0,2600.0
58dc10affcfa49d9a320bf093b3aa64d,558.0,23.0,371.0,846.0,558.0,29.0,365.0,806.0
58e8aead124c433e98916722187fcd7a,67.0,2.0,38.0,103.0,67.0,2.0,38.0,103.0
593fafc62fc3465da3e973374e3beb45,3405.0,112.0,2181.0,5138.0,3405.0,112.0,2176.0,5080.0
594fbe488f174bd1a9191237f8e37749,3148.0,346.0,2081.0,4665.0,3148.0,338.0,2074.0,4733.0
596f9779c0a04e2d93e086ee9b8566d3,265.0,1.0,84.0,391.0,265.0,1.0,81.0,411.0
5984e766a20e4c9ebbb38281a7300d05,444.0,15.0,269.0,673.0,444.0,13.0,291.0,641.0
5989c21bf1f24062a06bb25d2dfd5e85,2065.0,4.0,814.0,3104.0,2065.0,1.0,837.0,3107.0
59ac1f68993f4ee09738cf2edb2fe68f,830.0,7.0,450.0,1279.0,830.0,5.0,474.0,1233.0
59b0dc81e5b4478a91556d041c99175c,1643.0,0.0,481.0,2520.0,1643.0,1.0,467.0,2476.0
5a01e09ad00547bdbe1b1934479116a8,3028.0,97.0,1967.0,4561.0,3028.0,92.0,1935.0,4682.0
5a0ab32216744ff0ba7e169b69ff604e,3194.0,121.0,2015.0,4798.0,3194.0,96.0,2034.0,4787.0
5a251e5e841a4c26851e869cdc62fc96,2473.0,191.0,1640.0,3661.0,2473.0,169.0,1674.0,3704.0
5a3f1a38a609436ebcbef898bafc9f40,1949.0,3.0,947.0,2904.0,1949.0,2.0,918.0,2913.0
5a4f4144038e431da6beb746b2b9e8e0,1851.0,0.0,588.0,2762.0,1851.0,1.0,562.0,2756.0
5a722803f95c47008066949c04278566,3474.0,1.0,1065.0,5168.0,3474.0,1.0,1078.0,5181.0
5aa82155e97b4fc393a437523d28eda6,2238.0,71.0,1425.0,3305.0,2238.0,77.0,1393.0,3369.0
5ad228677051443fa249dd6bfeafde2c,1355.0,4.0,537.0,2015.0,1355.0,4.0,565.0,2027.0
5ad3f543ed8e4a5285c1223b12739937,166.0,1.0,36.0,241.0,166.0,1.0,31.0,253.0
5ae72604b9134813b3428750718e7fcf,417.0,5.0,243.0,622.0,417.0,6.0,232.0,631.0
5b3e26e774474dd2acdbb8bda99d8142,81.0,6.0,49.0,127.0,81.0,5.0,55.0,119.0
5b87bfbc99d84fa1aa4d951dcaf8c9ef,98.0,5.0,58.0,148.0,98.0,11.0,52.0,142.0
5ba6950558904b7fbcddefa1cafdccca,687.0,69.0,472.0,1052.0,687.0,73.0,458.0,1005.0
5bb06c4795dd420cb73017d8bf4f31bc,2297.0,1.0,690.0,3421.0,2297.0,1.0,696.0,3417.0
5bb5dc017250463881312f0a48cecac9,1936.0,9.0,960.0,2886.0,1936.0,5.0,961.0,2894.0
5bfeaca580384112bba820473ba472dc,2243.0,1.0,429.0,3353.0,2243.0,1.0,386.0,3391.0
5c020da109e44ccba5e0ed49cf6d31c2,2394.0,244.0,1612.0,3574.0,2394.0,244.0,1603.0,3605.0
5c11af62423a4e199cfb5d2d35d444e8,2602.0,1.0,470.0,3923.0,2602.0,1.0,510.0,3850.0
5c336395f1e44deeb8b7daa4d2077932,421.0,15.0,273.0,630.0,421.0,15.0,271.0,652.0
5c39e0a1d65f43c4a5c16bcdcca3bf3c,1649.0,1.0,315.0,2462.0,1649.0,1.0,336.0,2464.0
5c69680d2b3a419dac567a9798dda918,417.0,48.0,261.0,634.0,417.0,43.0,283.0,647.0
5c6aa7bfd5d944c199c958e7ad56d860,627.0,1.0,191.0,976.0,627.0,1.0,196.0,948.0
5ca4929e679f493f99094ccf006b123d,2079.0,8.0,1023.0,3123.0,2079.0,3.0,1047.0,3134.0
5cded9e6516f4262a60b1965c6aec9fc,833.0,1.0,154.0,1227.0,833.0,1.0,164.0,1236.0
5d0d70eb68384bdba5c58eeef9cf927b,1469.0,59.0,928.0,2219.0,1469.0,43.0,952.0,2255.0
5d1d36526d6c48778420544863d11b09,2783.0,1.0,875.0,4191.0,2783.0,1.0,858.0,4242.0
5d502103c36e4e858388e29b2e173b54,2341.0,0.0,695.0,3570.0,2341.0,1.0,707.0,3512.0
5d58dbb7f2c941dc9c508dc0e2f95d99,2253.0,1.0,437.0,3435.0,2253.0,1.0,431.0,3397.0
5d768a8a8e9f431f84f507a779af2fb1,3555.0,93.0,2317.0,5411.0,3555.0,118.0,2290.0,5336.0
5d9cf1c10cd048638672b2a0dbead093,2343.0,125.0,1579.0,3509.0,2343.0,119.0,1588.0,3534.0
5dc3392f8af7456697557fa54da64e31,731.0,6.0,385.0,1113.0,731.0,6.0,372.0,1115.0
5dce9111baff41f28905f138c4f532db,1410.0,108.0,945.0,2179.0,1410.0,108.0,923.0,2123.0
5dd97896a4384029b057e187424637cc,658.0,25.0,419.0,1019.0,658.0,22.0,435.0,957.0
5e5f635967b046f9bd188ef6f01fc8c6,2230.0,160.0,1498.0,3258.0,2230.0,172.0,1485.0,3310.0
5e652af3fe10442aad5fe83ff10fafdc,179.0,5.0,106.0,269.0,179.0,4.0,106.0,287.0
5ebc3f8a02484398a3ba4bef7591e9e0,480.0,0.0,205.0,712.0,480.0,1.0,206.0,736.0
5f0adbcf725144e288f8c4eac0820ccc,3060.0,325.0,2050.0,4545.0,3060.0,304.0,2055.0,4601.0
5f28a530fa2940a5822f2fbd7d480eb9,927.0,43.0,618.0,1386.0,927.0,60.0,600.0,1362.0
5f3c6014eb594a00aeecc2ae2b263b5b,763.0,1.0,143.0,1140.0,763.0,1.0,137.0,1180.0
5fafdbe2361a4de18bee8cf5f8212cb5,1094.0,1.0,212.0,1636.0,1094.0,1.0,188.0,1691.0
5fd9ac52ee6c4b4a94a13e49c1eee382,719.0,1.0,143.0,1060.0,719.0,1.0,164.0,1045.0
5fdb52f2c8314e54abcd1920c0abba5d,812.0,81.0,544.0,1238.0,812.0,101.0,540.0,1211.0
6008c631318a4dfe8fb6ab9c10acb090,1642.0,100.0,1064.0,2467.0,1642.0,85.0,1079.0,2461.0
6013f080e66d4d32bf70839c78cab1d0,1500.0,45.0,972.0,2304.0,1500.0,51.0,942.0,2265.0
603e18ee75b143fba6be1a1caa8e1936,1408.0,141.0,947.0,2078.0,1408.0,121.0,973.0,2126.0
60a9e9c3e3ae47bc963ea42cded9bc5f,2249.0,115.0,1479.0,3399.0,2249.0,103.0,1503.0,3423.0
60ad0ef24121403080419d6e5c5604ae,599.0,66.0,395.0,875.0,599.0,63.0,386.0,897.0
60c2ce11eccb42a0abc4e51b08df76a7,1887.0,1.0,590.0,2836.0,1887.0,1.0,583.0,2883.0
60c2d4fd10bd4193bf599a6ac7386252,830.0,1.0,153.0,1254.0,830.0,1.0,180.0,1229.0
614cbaf05f6b45ea9cc339ab60831acb,2800.0,147.0,1847.0,4188.0,2800.0,143.0,1882.0,4227.0
61ff9145e0ef414a8bafbe1b7d494fb4,189.0,1.0,47.0,323.0,189.0,1.0,49.0,277.0
620a61ddcdc04e08aa4f30f872cadf06,2547.0,85.0,1657.0,3752.0,2547.0,78.0,1643.0,3856.0
62153c1ba9a340c79fa75f92d19d261b,1559.0,1.0,620.0,2340.0,1559.0,2.0,633.0,2350.0
628c94ed91d24c9cac1dc6e6c5df3db6,147.0,3.0,97.0,228.0,147.0,6.0,91.0,223.0
62c1804012b3484e999a008d349b6a3a,2022.0,35.0,1203.0,3062.0,2022.0,23.0,1227.0,3050.0
62dc5c28f4184d3899d0169fe080663a,1442.0,142.0,969.0,2192.0,1442.0,145.0,972.0,2162.0
62dfb075dda246c885360a244adea297,3225.0,3.0,1323.0,4848.0,3225.0,2.0,1326.0,4869.0
62f018a389e144c9b7f7e20872a7f951,2549.0,214.0,1686.0,3790.0,2549.0,197.0,1705.0,3799.0
62f5d778a7414abbaf13a0a1eb742b4f,842.0,2.0,418.0,1297.0,842.0,2.0,404.0,1272.0
630e0af0fae44ba5a755ad058040ee01,3393.0,187.0,2222.0,5114.0,3393.0,156.0,2265.0,5085.0
634465992f68408aa2e2ae584a6bbd79,2409.0,0.0,497.0,3674.0,2409.0,1.0,461.0,3687.0
637d62d649c442d09b03960200cce997,719.0,2.0,290.0,1070.0,719.0,1.0,278.0,1086.0
6380b9d32c7847e995a8aa20beac3ef6,2201.0,14.0,1263.0,3303.0,2201.0,9.0,1245.0,3333.0
63ea6cfd37d945688593594eea5b01a7,315.0,1.0,155.0,492.0,315.0,2.0,156.0,476.0
63f0d256ef8f4ff69806d896fe7ac303,1830.0,1.0,707.0,2752.0,1830.0,2.0,731.0,2719.0
643c190156344e3e966790ceea1adb85,875.0,0.0,342.0,1330.0,875.0,1.0,356.0,1296.0
643c78297d5e4a55a354bc83ed471352,886.0,25.0,605.0,1330.0,886.0,40.0,560.0,1358.0
643f46c2312f4413b78c55f9371211ed,18.0,0.0,17.0,31.0,18.0,1.0,15.0,31.0
6459eaa65ee141b2903e06d7a99aa114,1412.0,3.0,808.0,2109.0,1412.0,9.0,763.0,2181.0
64854a0f5bb2427892862f7b6cf422df,579.0,3.0,335.0,864.0,579.0,5.0,337.0,895.0
6493e7273bcb4573943932a17875a335,3577.0,262.0,2396.0,5344.0,3577.0,259.0,2417.0,5415.0
64959f83e6ce41ff9eeae845c13f4957,2795.0,36.0,1701.0,4203.0,2795.0,45.0,1680.0,4206.0
64a871fe47cb406ea9a156e2ae93314e,1469.0,11.0,830.0,2210.0,1469.0,15.0,819.0,2213.0
64bf8ceab1d04b3abef46c1b2b831d98,3157.0,2.0,1267.0,4770.0,3157.0,2.0,1257.0,4701.0
64f9d0a1d75142f59f7cf3bf4712240f,3368.0,102.0,2193.0,5086.0,3368.0,116.0,2139.0,5106.0
650069f32dfa4475a93f8f773a8e0ce1,952.0,9.0,538.0,1387.0,952.0,10.0,513.0,1423.0
6524517f864e48d5899037bff0e74e75,2333.0,76.0,1445.0,3441.0,2333.0,67.0,1482.0,3487.0
6531e6bca0244160837b160dd9fdc238,657.0,19.0,448.0,993.0,657.0,32.0,403.0,1005.0
653715c670064d39b747da773ae7eb3e,3564.0,62.0,2211.0,5295.0,3564.0,72.0,2175.0,5292.0
653d0cf1a40d4d1b8c2c9aa43fec0ca7,3310.0,0.0,637.0,4959.0,3310.0,1.0,632.0,4935.0
65474998b92843ad82a66688db88d931,3445.0,106.0,2196.0,5095.0,3445.0,99.0,2220.0,5125.0
655ab8cc4177430396d75703ee871718,1213.0,89.0,792.0,1806.0,1213.0,87.0,811.0,1781.0
658c1b03f8e4462181a9af2cc53d6b59,2146.0,149.0,1430.0,3219.0,2146.0,160.0,1429.0,3224.0
65ce46e2d7ec42fb9d8c0bb1e012c803,3242.0,0.0,625.0,4904.0,3242.0,1.0,621.0,4883.0
66193c280a62479ba10e6fcefc2a4842,769.0,16.0,464.0,1160.0,769.0,18.0,476.0,1169.0
66405771a8d1409cabf97a83d8640f41,524.0,11.0,343.0,831.0,524.0,19.0,318.0,812.0
6640759a7c0e4f39a6b109deab9dfa4d,1755.0,9.0,868.0,2629.0,1755.0,7.0,864.0,2633.0
6680fe4c082241a4b2430ffa4ec7c23a,1990.0,16.0,1117.0,2978.0,1990.0,18.0,1112.0,2958.0
66995cd99a9a45879df07b4336059f47,3281.0,1.0,599.0,4987.0,3281.0,1.0,619.0,4823.0
66f4eadddecb4d79b47e956915b2fa0c,184.0,17.0,126.0,272.0,184.0,21.0,119.0,281.0
671777e09766478ca9effdeb3a40abf3,2215.0,1.0,700.0,3318.0,2215.0,2.0,663.0,3361.0
672eb062fe9545fc903035857009a0b3,2450.0,1.0,1011.0,3711.0,2450.0,4.0,1002.0,3733.0
673af8acebfa47e498bf14d245c62ca4,3419.0,88.0,2212.0,5161.0,3419.0,112.0,2223.0,5145.0
6777f0df4b9f4053a129a8ea904fc3d6,934.0,4.0,473.0,1373.0,934.0,5.0,446.0,1399.0
6791f9d22da844c0939a73973921b23c,3543.0,1.0,662.0,5347.0,3543.0,1.0,649.0,5409.0
67a38dc779ac42e5bff4dd25bba7dd16,2644.0,205.0,1745.0,3984.0,2644.0,198.0,1775.0,3978.0
67c0ffaaad754fdb8d67e661569e86c8,3074.0,1.0,597.0,4580.0,3074.0,1.0,577.0,4600.0
67c9da0cf9ed4642b62aad76fe553ecb,2002.0,10.0,1108.0,3020.0,2002.0,26.0,1126.0,3007.0
67f546db1bda4a34b5086a45a502f185,1567.0,76.0,1072.0,2349.0,1567.0,84.0,1057.0,2339.0
6811cd2d77c6403496822093eff80ad9,713.0,1.0,306.0,1087.0,713.0,3.0,303.0,1098.0
6822ed375ef844b9a7fcc8216c1774e8,2364.0,13.0,1341.0,3578.0,2364.0,11.0,1329.0,3548.0
685807f2a0824fbc883cb4c42a955faa,2337.0,1.0,436.0,3505.0,2337.0,1.0,454.0,3475.0
685f486e677b4837b550bb8f73b03271,2510.0,8.0,1263.0,3821.0,2510.0,5.0,1295.0,3805.0
691259f1b4c74a038060e233c4cf5627,574.0,75.0,377.0,857.0,574.0,65.0,393.0,858.0
6929576ed13b44669bf0cddb0275afd2,1774.0,124.0,1199.0,2629.0,1774.0,133.0,1172.0,2701.0
694e8627bc564e788192f02dcb158b3c,47.0,1.0,36.0,70.0,47.0,2.0,29.0,79.0
696f5e96090447c6820f97f71dd45f04,2473.0,6.0,1227.0,3672.0,2473.0,4.0,1250.0,3743.0
69d7d79285fb47fca41acda50cfd9016,3473.0,106.0,2224.0,5205.0,3473.0,121.0,2221.0,5152.0
69e4d654fc304ab89fe0229f1e49479e,2238.0,109.0,1448.0,3360.0,2238.0,116.0,1453.0,3324.0
69fc1efed2194f6f8b42e8a0dc108492,1923.0,58.0,1223.0,2926.0,1923.0,62.0,1243.0,2914.0
6a6bc85e14dc48f6ab10aa637661f0a4,1174.0,93.0,774.0,1789.0,1174.0,85.0,793.0,1803.0
6a7bc1b59ca34bdf8eca38dc60420bcc,2353.0,1.0,431.0,3486.0,2353.0,1.0,454.0,3483.0
6a8d3f27c86e44f8bce85ebc5bbf33e4,2606.0,252.0,1731.0,3982.0,2606.0,277.0,1719.0,3844.0
6a9334200d9141d195d2f084934fe784,235.0,8.0,162.0,329.0,235.0,6.0,156.0,357.0
6ae2c3cfaf54439aa2c69e9d4b7c3e04,3253.0,5.0,1586.0,4881.0,3253.0,6.0,1575.0,4885.0
6bda15909a01472aa0307a30d0be04ec,1930.0,28.0,1200.0,2864.0,1930.0,39.0,1197.0,2926.0
6c20b2e62f2c4297aaf832e89951e066,3544.0,5.0,1409.0,5305.0,3544.0,2.0,1473.0,5271.0
6c79b703a8c14b328bcfde2fbe96150e,850.0,1.0,369.0,1275.0,850.0,1.0,350.0,1307.0
6ca8bbf9180247a19b2b55f3ae272c5e,1230.0,124.0,818.0,1861.0,1230.0,123.0,841.0,1841.0
6cb49eb70b8e482fa5e87546f07ec64e,1967.0,22.0,1218.0,2966.0,1967.0,29.0,1183.0,2934.0
6ccfd8b2c64345b198409329f666b513,2178.0,6.0,1081.0,3227.0,2178.0,5.0,1063.0,3257.0
6ceafc1a35904d4a98e419cf7723c80a,2862.0,296.0,1908.0,4311.0,2862.0,297.0,1905.0,4316.0
6d2a6b6dc8cd40e9ab88a5e9999a10d5,2411.0,1.0,708.0,3611.0,2411.0,1.0,741.0,3597.0
6d316fafd7014629a34b565b5f44999f,3048.0,95.0,1974.0,4551.0,3048.0,103.0,1991.0,4542.0
6d3303fb39d5429989b209e469ed8e62,483.0,0.0,129.0,753.0,483.0,1.0,146.0,729.0
6d372dd9e03d44dd94d1d264f76df192,1587.0,0.0,468.0,2340.0,1587.0,1.0,447.0,2398.0
6d3d88a6059742ef96858e75de71a109,2994.0,0.0,930.0,4508.0,2994.0,1.0,921.0,4463.0
6d42a31c72924a3f802dd0b0ed4be0ab,3186.0,48.0,1905.0,4773.0,3186.0,51.0,1908.0,4843.0
6d4dc4047aec4c3e921742de9b24c7b4,1411.0,39.0,894.0,2167.0,1411.0,28.0,920.0,2131.0
6d575b3948a4419ab8b2772ac248b747,2641.0,149.0,1756.0,3898.0,2641.0,136.0,1772.0,3966.0
